1991-12-30 05:00:00,4.319,-1,1200,1,
1992-01-30 05:00:00,3.739,-1,1200,1,
1992-03-01 05:00:00,4.134,-1,1200,1,
1992-03-30 05:00:00,4.719,-1,1200,1,
1992-04-30 05:00:00,4.787,-1,1200,1,
1992-05-31 05:00:00,5.234,-1,1200,1,
1992-06-30 05:00:00,5.375,-1,1200,1,
1992-07-30 05:00:00,5.539,-1,1200,1,
1992-08-30 05:00:00,6.493,-1,1200,1,
1992-09-30 05:00:00,5.882,-1,1200,1,
1992-10-30 05:00:00,5.639,-1,1200,1,
1992-11-30 05:00:00,5.129,-1,1200,1,
1992-12-30 05:00:00,4.369,-1,1200,1,
1993-01-30 05:00:00,4.069,-1,1200,1,
1993-02-28 05:00:00,4.609,-1,1200,1,
1993-03-30 05:00:00,4.289,-1,1200,1,
1993-04-30 05:00:00,4.629,-1,1200,1,
1993-05-31 05:00:00,4.962,-1,1200,1,
1993-06-30 05:00:00,5.316,-1,1200,1,
1993-07-30 05:00:00,5.344,-1,1200,1,
1993-08-31 05:00:00,5.819,-1,1200,1,
1993-09-30 05:00:00,5.685,-1,1200,1,
1993-10-30 05:00:00,5.559,-1,1200,1,
1993-11-30 05:00:00,5.369,-1,1200,1,
1993-12-30 05:00:00,4.749,-1,1200,1,
1994-01-30 05:00:00,4.469,-1,1200,1,
1994-02-28 05:00:00,4.079,-1,1200,1,
1994-03-30 05:00:00,4.569,-1,1200,1,
1994-05-01 05:00:00,4.749,-1,1200,1,
1994-05-30 05:00:00,5.27,-1,1200,1,
1994-06-30 05:00:00,5.629,-1,1200,1,
1994-07-30 05:00:00,6.016,-1,1200,1,
1994-08-30 05:00:00,5.714,-1,1200,1,
1994-09-30 05:00:00,5.969,-1,1200,1,
1994-10-30 05:00:00,5.949,-1,1200,1,
1994-11-30 05:00:00,4.454,-1,1200,1,
1994-12-30 05:00:00,4.044,-1,1200,1,
1995-01-30 05:00:00,4.289,-1,1200,1,
1995-03-07 05:00:00,4.219,-1,1200,1,
1995-03-31 05:00:00,4.375,-1,1200,1,
1995-04-30 05:00:00,5.073,-1,1200,1,
1995-05-30 05:00:00,5.574,-1,1200,1,
1995-06-30 05:00:00,5.832,-1,1200,1,
1995-07-30 05:00:00,6.176,-1,1200,1,
1995-08-30 05:00:00,5.874,-1,1200,1,
1995-09-30 05:00:00,5.974,-1,1200,1,
1995-10-31 05:00:00,5.371,-1,1200,1,
1995-11-30 05:00:00,3.989,-1,1200,1,
1995-12-30 05:00:00,4.079,-1,1200,1,
1996-01-30 05:00:00,4.169,-1,1200,1,
1996-02-29 05:00:00,4.269,-1,1200,1,
1996-03-30 05:00:00,4.558,-1,1200,1,
1996-04-30 05:00:00,4.319,-1,1200,1,
1996-05-30 05:00:00,4.618,-1,1200,1,
1996-06-30 05:00:00,5.379,-1,1200,1,
1996-09-30 05:00:00,5.929,-1,1200,1,
1996-10-30 05:00:00,4.809,-1,1200,1,
1996-11-30 05:00:00,4.014,-1,1200,1,
1997-01-02 05:00:00,3.589,-1,1200,1,
1997-01-30 05:00:00,3.729,-1,1200,1,
1997-02-28 05:00:00,4.177,-1,1200,1,
1997-03-31 05:00:00,4.274,-1,1200,1,
1997-04-30 05:00:00,4.273,-1,1200,1,
1997-05-30 05:00:00,4.869,-1,1200,1,
1997-06-30 05:00:00,5.17,-1,1200,1,
1997-07-30 05:00:00,5.271,-1,1200,1,
1997-08-30 05:00:00,5.57,-1,1200,1,
1997-09-30 05:00:00,5.444,-1,1200,1,
1997-10-30 05:00:00,4.175,-1,1200,1,
1997-11-30 05:00:00,4.069,-1,1200,1,
1997-12-30 05:00:00,4.077,-1,1200,1,
1998-01-30 05:00:00,4.078,-1,1200,1,
1998-02-28 05:00:00,4.371,-1,1200,1,
1998-03-30 05:00:00,4.373,-1,1200,1,
1998-04-30 05:00:00,5.071,-1,1200,1,
1998-05-30 05:00:00,5.176,-1,1200,1,
1998-06-30 05:00:00,5.475,-1,1200,1,
1998-07-30 05:00:00,5.869,-1,1200,1,
1998-08-18 05:00:00,5.941,-1,1200,1,
1998-08-30 05:00:00,5.974,-1,1200,1,
1998-09-30 05:00:00,5.974,-1,1200,1,
1998-10-30 05:00:00,5.97,-1,1200,1,
1998-12-04 05:00:00,4.196,-1,1200,1,
1998-12-30 05:00:00,3.973,-1,1200,1,
1999-01-30 05:00:00,3.872,-1,1200,1,
1999-02-28 05:00:00,3.974,-1,1200,1,
1999-04-01 05:00:00,4.465,-1,1200,1,
1999-04-30 05:00:00,5.149,-1,1200,1,
1999-05-30 05:00:00,5.271,-1,1200,1,
1999-06-30 05:00:00,5.369,-1,1200,1,
1999-07-31 05:00:00,5.573,-1,1200,1,
1999-08-30 05:00:00,5.77,-1,1200,1,
1999-09-30 05:00:00,8.578,-1,1200,1,
1999-10-30 05:00:00,6.977,-1,1200,1,
1999-11-30 05:00:00,6.485,-1,1200,1,
1999-12-30 05:00:00,6.57,-1,1200,1,
2000-01-30 05:00:00,6.475,-1,1200,1,
2000-02-29 05:00:00,6.473,-1,1200,1,
2000-03-31 05:00:00,6.576,-1,1200,1,
2000-04-30 05:00:00,7.272,-1,1200,1,
2000-05-31 05:00:00,7.373,-1,1200,1,
2000-06-30 05:00:00,7.477,-1,1200,1,
2000-07-31 05:00:00,8.174,-1,1200,1,
2000-08-31 05:00:00,8.077,-1,1200,1,
2000-09-30 05:00:00,8.071,-1,1200,1,
2000-10-31 05:00:00,7.475,-1,1200,1,
2000-11-29 05:00:00,7.255,-1,1200,1,
2000-12-31 05:00:00,7.169,-1,1200,1,
2001-01-31 05:00:00,6.475,-1,1200,1,
2001-02-28 05:00:00,7.374,-1,1200,1,
2001-03-30 05:00:00,6.572,-1,1200,1,
2001-04-30 05:00:00,7.07,-1,1200,1,
2001-05-31 05:00:00,7.418,-1,1200,1,
2001-06-30 05:00:00,7.878,-1,1200,1,
2001-07-06 05:00:00,5.759,-1,1200,1,
2001-07-31 05:00:00,5.898,-1,1200,1,
2001-08-31 05:00:00,5.988,-1,1200,1,
2001-09-30 05:00:00,5.968,-1,1200,1,
